17	9476	6
14	5820	10
3063	470	25
23671	7630	20
9870	1073	12
3140	1179	13
20224	5951	0
1276	3750	2
330	3972	5
14	8916	5
101	8411	9
33160	9806	9
2	8797	0
401	5034	22
408	6244	3
114	2097	1
6833	2402	17
35407	4427	8
7	6897	0
17633	1605	2
6822	6290	6
1522	2647	14
670	6244	2
3056	2	24
1508	6717	2
7418	2694	2
7	3863	0
23632	8135	0
14	8157	13
4103	5168	2
1972	5027	19
123	4423	1
106	5865	17
16144	2606	2
8785	1582	2
1376	9997	2
25865	9694	0
30272	4626	10
13425	6124	5
40778	2039	11
14	5691	8
14	8210	17
34988	9841	26
29765	3964	11
3411	2541	13
26940	4609	2
2	4824	5
107	868	4
9	2656	17
204	8068	2
14	8787	7
34439	9024	2
102	1724	5
5484	9493	2
12	3889	21
116	2704	9
203	270	7
12	9339	3
12	8024	1
14	529	18
2937	8819	9
456	9707	31
14	1082	12
712	4044	5
5597	8888	0
10852	8679	10
107	5803	2
325	3892	0
6740	3900	6
8898	8893	0
7300	6172	3
14	9744	9
495	8245	38
33088	342	3
241	7692	4
104	4388	9
427	3304	0
295	2327	1
1203	3724	9
6984	8669	10
117	4093	13
218	2941	0
239	8279	4
962	7255	19
103	634	7
43357	2195	6
104	1218	9
24793	5195	5
13115	9483	7
7991	4538	4
102	949	7
7009	4601	4
373	7338	3
16312	1497	0
1503	5441	8
14422	1566	5
15126	5571	2
4770	8564	8
10895	5928	8
24445	8382	0
164	564	2
1621	2930	8
3554	1487	14
39311	3241	5
151	5195	1
24567	932	6
114	5144	2
109	3145	1
36999	9677	37
2	9532	18
660	2599	8
11046	9151	4
1047	5763	6
415	4069	0
658	2414	1
249	6418	19
102	7761	10
382	9431	2
36786	2442	14
2351	5329	13
1468	4531	2
4637	6766	3
28796	7644	14
134	6953	11
12	1887	2
36654	1394	1
102	6517	4
9785	9088	5
1601	7675	1
101	6652	1
14	9979	17
368	1289	21
109	692	39
2093	9591	4
175	4613	17
2367	2096	3
12	4793	2
30459	9592	9
101	3028	3
28084	9552	11
14	3605	13
7	8754	0
5227	1042	0
14	6800	7
101	5054	14
314	7750	22
15046	493	7
44095	2143	2
41721	5445	4
8702	3469	15
4826	4280	13
117	9106	1
33289	3369	4
587	7949	7
145	6004	7
33530	4217	4
12	2423	5
575	2005	1
22061	7167	2
455	3340	11
26659	3713	16
1713	4573	21
101	7593	36
12106	243	19
1292	1480	8
4216	4633	7
3835	16	3
1209	612	1
10768	8901	1
7	3184	0
12	3321	5
244	9447	9
12349	7628	7
10838	8365	7
16	7462	14
14942	7880	13
37662	1081	6
202	328	1
318	4170	10
1520	6627	14
2	756	13
14	7746	32
3565	6710	6
15716	9759	4
13066	4967	0
1032	7348	1
10518	3838	10
7	6993	0
14	7154	25
23183	7906	0
1413	9012	8
114	1407	18
2158	8288	10
1659	2670	6
7160	7206	3
13124	8408	0
5989	2818	16
101	4253	6
1084	3067	11
2676	1481	12
43038	9328	0
28413	5245	13
14	1016	15
1299	2051	2
164	5977	1
22278	474	9
283	8814	12
5571	4892	1
12	9335	2
32327	807	4
416	2804	17
37215	2060	26
102	5272	6
33719	7806	8
175	202	10
2158	684	2
13553	7396	6
102	7550	3
6068	4410	3
4284	7214	3
37126	5366	23
570	4865	13
1811	2690	13
35299	8987	4
160	9509	10
109	3942	8
2449	3481	8
2068	5607	14
3350	2286	3
103	5172	12
122	1860	10
445	4739	5
2420	4549	2
27648	387	4
1606	69	13
113	3923	1
2738	4575	9
1616	1147	10
354	448	13
817	6710	8
2719	3703	13
36381	3804	17
222	9494	14
13969	8509	4
11777	113	6
19081	1008	2
42130	164	5
8054	5316	10
101	8895	24
101	1306	9
12787	4617	2
14	9106	8
137	64	8
103	8411	1
31544	2011	6
2617	68	0
24402	6253	13
220	8123	5
28178	1183	14
33184	5111	15
14	3415	10
877	6895	8
101	5621	11
101	4667	9
2501	4017	7
12	7444	2
106	7979	7
14533	2752	10
107	1743	3
38023	7895	3
41857	7770	7
489	8054	1
36527	2202	10
107	2762	8
468	9745	0
12	1875	3
11538	4580	20
508	1723	1
464	5973	2
33364	2095	11
8	5252	8
406	742	6
26300	1341	9
6404	3326	15
41861	6003	1
165	4697	11
43577	3820	11
2	5107	6
121	5967	3
1076	4998	6
124	75	12
17589	6837	3
104	4994	6
14	1562	21
3213	7893	0
252	4309	4
2343	5954	11
271	1584	3
4326	9396	4
102	1757	10
34363	5283	4
222	9816	8
1048	7008	3
9	3075	6
2007	5863	13
12	9818	14
2303	9890	3
3284	1665	9
2446	1949	1
34088	7246	13
37235	7538	14
9718	5266	7
14	3386	4
813	6618	3
1892	4346	8
2033	916	5
12	603	21
22746	7730	0
41517	3131	15
3236	3807	1
108	2086	0
13479	3893	3
24705	8916	0
469	3666	2
147	8600	7
19369	4539	2
18113	9462	16
102	4697	20
169	211	4
116	9395	6
926	1373	5
4893	776	13
25241	9273	0
101	7579	28
2916	5577	9
27120	868	2
148	9348	3
103	3252	13
14	6234	18
487	3765	7
259	8834	7
32507	800	21
668	4930	0
3582	6922	14
378	4347	13
142	7065	6
572	184	13
2755	5153	3
102	7747	20
149	5143	5
881	3038	6
101	9228	15
813	1327	1
396	7524	3
12751	5166	9
37989	9039	9
255	832	3
124	6448	14
16234	1810	0
15376	723	0
3433	4864	11
5929	8336	5
17694	510	29
132	8898	13
2465	5607	9
101	5485	2
16430	330	7
120	6292	27
12	5805	14
106	1310	3
138	8116	2
190	3485	11
198	4205	20
3990	2903	5
2381	3382	5
14	4872	6
8	692	7
374	2192	9
1744	9154	3
308	7584	26
4471	2217	15
12	9483	3
12	4807	6
227	4595	14
12	7720	1
448	8195	1
388	6842	7
463	7714	6
11136	1006	7
2161	4727	3
17664	3679	0
2709	770	15
41759	2671	10
13782	9503	4
14	5410	12
10195	7964	7
233	8161	19
22504	7892	1
319	5308	22
18102	7	12
12	2889	3
2	3521	4
13829	2207	4
1355	875	15
9	2559	3
28447	4634	4
12638	2926	4
39006	4161	3
8	4698	17
1229	1989	10
14	8808	31
200	6116	4
2	9198	10
5208	9485	7
1531	2971	3
291	2095	0
2215	1401	3
1174	1912	17
1202	5249	18
101	834	6
25669	4210	7
539	8925	5
1514	7315	7
14	3941	13
101	7398	9
14	906	10
40240	449	13
12	7974	5
9608	9601	6
14	2831	5
101	5037	4
103	871	9
18049	9559	4
36700	6175	3
12	1583	2
2	4395	13
101	4589	6
1701	250	15
14	7912	17
1247	4792	19
1490	1292	16
169	2255	22
602	5733	11
2966	3774	3
14	3264	19
14	8260	7
1136	7135	6
1662	7294	15
6564	4892	5
2278	7812	0
5315	3778	0
186	5934	4
12656	3342	3
2115	8767	4
404	274	9
2418	6973	4
12	358	2
616	8776	25
107	5714	4
14	5867	8
101	678	14
42109	3706	2
14	4389	10
14	8487	13
8665	7598	1
11438	9040	7
4005	8303	8
302	9915	13
2267	9126	9
372	1211	3
361	2861	4
130	44	5
8	9791	11
796	4315	1
6526	1934	19
34174	8228	6
14	8805	10
113	9576	3
473	5100	5
918	3294	5
14731	9762	11
29083	7090	7
357	3378	7
112	3079	5
6369	3648	7
26835	5501	8
162	4341	9
196	229	2
7	106	0
3327	7760	19
41446	3171	3
4976	5652	13
21613	895	3
30849	2154	9
647	9987	3
26543	2080	4
102	2863	3
1692	7564	15
178	1055	2
683	5146	5
41779	7473	7
6225	5026	24
20516	6194	0
31902	6720	3
24738	5746	19
125	3778	9
12	2598	8
4143	6470	5
143	7245	6
963	5865	19
4137	6495	8
177	8315	11
6318	8058	5
699	7478	0
117	4965	1
31835	246	16
29720	8121	9
662	7958	15
2567	1004	10
14	1920	25
5289	3376	0
14	6918	10
17769	872	6
192	7097	1
3288	1606	1
475	6596	11
293	4745	3
793	3475	6
13011	4464	23
109	9400	22
3843	692	20
39550	4746	8
184	770	13
14	527	13
145	2945	5
7400	4476	4
18296	4106	0
13209	4250	6
12	2308	20
201	4982	0
102	3174	3
8599	5495	2
354	3253	6
14	9067	14
2405	6999	15
3356	860	1
12	6242	16
25606	4010	2
12	5480	11
997	7916	4
21569	5430	2
7371	5390	3
101	5388	13
14	3502	12
11306	3654	13
101	9486	10
9993	2537	4
17408	724	18
2961	9998	9
283	7156	10
17496	3531	0
112	5605	26
23581	8094	0
119	3162	2
1972	9394	3
965	9695	21
12	3907	16
102	4236	10
16869	2354	2
3750	7066	6
343	206	3
26983	7992	9
10738	8065	10
14	611	23
128	9964	5
465	9090	13
21480	2749	14
281	5239	11
527	4156	12
102	2437	13
140	11	5
1735	5784	0
9514	9627	7
15906	8912	6
976	258	16
109	7607	12
123	5717	2
7632	8367	10
1519	1360	10
12677	2586	13
44807	9525	3
1088	9888	7
14	5102	11
176	1786	2
23988	2921	9
12	1991	11
131	8676	12
506	2441	7
26024	9920	0
32921	1759	7
203	1266	2
10756	8534	15
208	4150	1
101	8775	10
41139	8223	15
2078	4949	4
1444	7679	1
393	9193	7
13330	7500	10
14	1231	11
108	2390	0
17	187	2
6810	1120	10
14344	6171	15
17904	5328	12
101	1357	11
14	4325	17
20920	6310	0
6578	560	4
9806	3675	17
144	1581	6
1518	2768	17
14	4039	8
101	5989	9
3603	9838	2
143	2543	14
19101	4613	0
2201	7538	0
2360	7516	2
21805	5422	3
6532	7400	11
5645	4651	4
42805	2903	12
18587	3177	9
21073	6337	0
6224	2472	25
306	5958	11
105	4508	14
3873	1643	5
19215	2151	7
557	2067	1
14	1988	17
12933	9264	3
104	6525	7
128	4937	4
1648	1808	1
5662	5129	14
14764	7437	3
32739	2792	5
322	7631	16
1311	552	1
2	6255	13
306	1390	9
35563	6012	12
12	9668	8
35346	2047	9
737	9910	15
14	5129	15
8	6358	1
1296	5776	2
22151	4334	6
22998	913	1
101	8650	6
4852	6878	5
117	4098	1
6277	6474	4
3257	7609	15
23818	8312	0
28482	3436	25
14	1568	25
43175	8695	12
11820	3964	4
639	6750	5
6106	8491	26
34220	597	1
382	1858	12
25685	9064	1
33797	8025	11
232	8678	8
656	2875	26
30683	455	5
14	1121	15
1319	3088	0
101	8161	18
10152	1874	15
2285	8770	0
2247	1145	11
15610	6704	6
114	2563	6
12356	3790	5
228	9298	18
32280	6985	8
101	195	11
101	4431	3
8523	7088	10
34300	520	16
8475	756	15
101	9859	6
195	9354	13
42847	2610	0
2779	4449	9
3095	3863	11
1657	2053	19
101	9833	10
438	6498	5
3925	8432	7
118	5271	3
43184	7252	34
30449	4050	28
36377	1955	1
14	9767	16
400	4049	30
1696	4009	16
347	1740	6
101	8707	2
14	2886	24
166	2639	12
162	8636	22
2284	8552	0
5769	2920	5
106	2964	1
854	2733	2
229	759	0
4816	862	4
1150	861	3
857	778	14
104	8436	11
14	5346	23
8	8179	27
39187	1859	9
385	8151	11
12	5996	1
38680	1825	4
30041	2346	4
866	6204	12
14	3008	14
22104	5593	9
28359	9857	11
437	6186	7
125	9732	7
1210	9706	7
108	2294	0
828	1362	2
14	1391	11
33044	5962	9
14	673	9
199	5228	1
105	7577	5
3528	1148	24
33469	8313	5
1038	4791	17
3517	5215	2
3640	9182	15
194	5249	2
30389	6151	7
8	1084	8
101	2796	10
8	6495	7
110	5260	2
35641	1894	8
1449	9369	0
27907	9489	3
1541	4741	5
13214	5556	5
7	8366	3
1380	9575	2
1309	4003	3
317	530	3
177	8092	5
6822	7971	20
10112	2643	6
11303	494	12
2838	1845	8
30733	3934	4
7127	1627	13
2	3751	16
1652	7144	11
187	7088	1
12	9061	1
10837	3838	3
42652	1193	6
1246	8661	8
2747	9335	10
1258	4701	13
14	4776	6
14	804	14
1125	8073	14
15094	1505	6
38590	9256	21
1319	3676	3
14	2754	11
1193	4155	13
108	1883	0
19219	4735	7
13884	5979	7
20531	5334	11
608	7269	32
40799	3299	16
121	3070	9
1343	8491	10
109	4825	6
554	93	16
31194	1307	11
8	2390	8
12	9672	9
151	5074	1
4843	1576	8
14	8585	9
30486	6091	11
40885	9864	2
14	7524	9
208	2906	3
33580	9586	8
30819	4294	4
30311	3709	13
1203	4250	24
13943	4947	5
167	1280	28
2180	9522	2
33542	1308	4
8668	5118	15
17	4501	15
14	582	16
12	2381	9
12	7951	3
9225	104	7
1250	8898	29
326	3336	8
982	6438	26
110	8993	8
12	5865	6
2151	3757	1
6216	6490	5
3376	3502	8
197	6592	10
4752	6597	4
3302	1610	1
39084	9680	3
171	1246	14
13684	4754	3
2	6401	18
43648	5273	4
305	2245	13
181	7555	6
975	8514	3
406	3647	12
34422	1531	6
105	2292	6
125	3054	12
1811	694	13
37039	8330	3
154	9973	3
178	7696	10
4273	4873	11
827	3740	2
269	3296	23
7	3049	0
9903	2891	8
12309	6211	6
101	7205	3
893	5912	10
3731	9741	10
459	7446	6
191	7509	8
14765	4228	7
5847	2255	23
566	6818	9
14	4228	30
4836	7711	2
26037	9052	1
570	9466	17
5341	4232	0
102	9678	18
311	5762	5
9171	7196	1
7261	2747	10
234	3695	21
4517	5216	15
14	1158	22
23943	6160	16
6671	7194	1
36673	2516	5
14569	662	1
220	9257	8
155	1084	2
1791	7251	20
312	4498	21
2814	3927	11
14	7478	42
885	8070	4
675	8611	3
39483	9595	7
34518	4531	10
217	5255	5
8356	5434	3
483	1177	2
9412	4059	3
12	6119	2
36482	2251	5
36352	6053	1
42900	2740	0
6035	1379	11
7	7041	0
13919	3147	5
33302	3162	6
3765	6431	7
3953	4395	15
332	7559	0
101	7408	13
12	9181	1
978	6587	0
17578	3628	0
533	739	8
4086	4212	13
821	4352	0
10155	3	4
1284	9304	8
2086	8123	7
1194	8738	12
109	8647	11
21587	6546	0
38617	8291	11
39490	2801	16
3500	2379	4
8728	8000	0
12898	5026	8
288	8445	4
12146	7452	9
44174	5060	0
1117	9191	0
108	2019	0
14	190	18
12367	5846	11
6640	6164	11
16866	2918	2
12535	9413	11
43033	9749	10
58	3735	21
12	9050	3
124	9505	6
7236	7818	7
330	2059	1
209	2352	5
379	3665	1
3761	5169	7
15682	1027	0
14039	9123	6
17368	84	19
733	8152	2
3988	4471	0
171	8417	3
360	9596	9
9234	1983	15
278	6726	14
25992	9884	0
686	416	6
765	5660	4
148	5931	1
7825	6735	7
749	9719	11
815	4796	19
151	5155	1
30113	7378	11
30278	6267	2
758	3839	12
355	775	10
109	3105	1
430	2383	9
14	3286	23
14	57	16
32851	8320	16
1109	5302	18
882	2958	4
12	8605	3
7608	4574	4
1779	9977	8
1625	5814	4
101	5499	6
101	7770	3
7	3231	2
1904	3687	2
23388	5407	2
2024	5959	11
6062	4155	19
568	7656	9
3634	7606	12
1288	2417	1
263	2283	1
101	8467	9
4747	8126	5
9	1984	20
7	8794	0
138	2053	16
8	674	3
2048	635	13
29739	3882	4
1544	2717	2
6808	5617	8
10202	7702	14
2336	340	9
4271	757	15
14	6904	7
101	1428	4
28397	862	5
44060	8837	17
35399	3083	8
3317	1600	9
286	8417	10
902	8848	1
141	9816	5
543	4762	6
1225	3594	17
40402	4879	6
14	6131	8
57	6838	2
8303	1065	23
111	6608	8
14995	5964	4
101	9726	3
7	3096	0
2837	6673	13
3664	2661	14
2	9436	0
9	2637	13
3281	3331	18
5073	8911	7
122	5602	5
14	3834	15
10291	8422	32
7	6969	0
277	7140	0
101	2556	1
8	4009	12
2989	1730	4
1211	8243	2
1315	1710	15
1481	8902	12
136	6113	2
2137	147	3
21	8489	19
125	6974	12
114	9596	1
421	4112	14
14264	3405	17
36229	4028	18
4857	2902	8
105	7948	9
8027	6339	3
776	9915	8
36750	7280	4
328	8224	4
26270	4403	4
14	629	19
41685	2267	10
23323	9707	16
2	7646	15
40575	2229	3
9195	213	13
269	9744	4
12	3348	2
24684	5864	14
103	1203	14
9563	2424	9
101	5047	1
232	6494	2
101	1525	11
3402	5673	11
28517	8740	12
9998	9593	7
20462	964	23
8858	8712	0
2	3733	7
6842	9529	6
1687	9222	1
349	2495	6
1469	6577	8
550	1362	24
34182	1667	2
2950	5073	8
1192	1794	6
595	7154	3
2383	7435	19
14	4088	10
9	1952	15
14	754	17
7	5085	0
27501	661	2
110	1493	4
31478	440	8
27707	5957	6
2529	7910	5
107	3905	6
2238	2262	9
1482	7897	19
14	9971	10
7051	6347	7
101	2461	14
101	5374	1
14	179	7
12	8434	8
8173	4505	0
21370	6347	0
1926	4252	12
1885	1614	14
3829	77	3
102	8572	1
7553	3898	3
1173	2699	11
12249	8448	7
101	3441	16
20708	5712	19
130	1497	15
14	628	7
24579	8800	0
12	4499	5
8225	4745	6
197	8791	9
220	2613	5
102	9494	9
255	7188	5
107	3462	6
101	3888	6
14	1566	15
1740	8245	25
6190	7964	4
4318	8384	3
152	1678	7
115	6391	2
6356	8422	34
184	8733	4
170	848	0
13064	4964	0
9174	2736	2
3629	8490	6
12	1183	9
27453	173	22
8030	725	13
1194	7273	3
149	6693	7
102	24	2
34648	2672	1
4225	5731	14
40733	7520	4
101	5140	13
2837	5910	3
22083	3591	4
101	9176	8
12	7593	35
5586	7788	6
12	4122	3
407	4613	2
26724	9348	2
32545	610	22
304	2460	12
7318	4791	0
1564	4116	1
174	9634	6
16914	9905	3
118	5452	9
346	189	8
3746	7318	2
14639	83	0
12	9330	12
336	3283	11
106	2860	1
885	6844	5
20373	5167	1
14	8243	12
41216	3089	10
11783	4653	10
14	3830	14
19413	4255	1
808	7656	2
598	9630	5
138	7977	5
5285	6265	8
12015	3344	7
5494	9304	4
12	7861	6
12	9622	4
2	3711	11
121	8875	4
12	4253	1
30759	4959	4
7016	7876	1
119	4996	19
168	1205	10
31495	893	7
1635	3000	12
11685	3856	12
101	9055	10
4954	6097	4
767	2572	14
2648	8095	18
1693	9592	17
12	3674	4
640	4714	2
637	3711	1
7837	2956	8
2811	2934	9
11867	9634	3
18732	4314	0
793	2213	6
14	5393	15
234	9534	18
28609	5367	2
3677	7612	3
326	3676	11
2460	2278	10
103	1136	4
3524	4083	1
204	7342	5
6513	1488	8
14	4475	7
2322	5681	8
605	6805	8
18023	3978	7
9	4293	7
2350	727	8
14	5052	7
101	4531	11
104	3296	13
1094	9864	12
12543	9373	4
253	9944	9
610	9132	0
729	7913	35
5927	7169	8
726	8671	12
2996	9142	3
349	9171	6
24097	6839	7
12	3252	2
36871	8536	3
110	9944	3
14	9151	20
2767	4288	5
101	3281	16
33832	1254	10
105	1509	12
1408	6504	8
185	9558	10
103	1298	26
20539	4536	4
105	8193	11
22032	6730	0
114	2036	1
102	6235	9
1695	9438	10
604	7133	10
22488	3430	10
798	1751	9
12831	5159	15
213	5468	18
23474	186	16
41057	1044	3
694	5141	14
12089	8125	22
103	8304	11
39458	4308	7
101	5882	11
14	2454	8
101	2969	4
17054	3207	3
171	3042	8
104	4035	5
203	4921	33
35033	2306	22
43749	2468	13
304	6576	4
5378	4677	0
36570	5674	14
265	7261	17
139	618	4
125	1234	10
12	7509	4
149	7820	5
6836	4623	8
37909	3311	7
3146	1644	3
19102	4060	1
7522	7797	2
893	3233	6
166	9023	6
14	8433	18
560	5491	12
40213	1724	2
330	5865	3
40390	2097	5
11634	1590	4
137	710	14
457	3022	4
403	4709	17
15383	2566	5
149	8962	15
122	6182	1
6363	8811	26
275	8290	8
7115	7601	20
14	3636	16
101	1791	5
103	9783	15
14	1264	9
9823	2766	10
11536	494	6
607	327	1
11595	6298	10
4240	8442	14
30116	7506	13
188	135	7
40172	4031	4
40333	5999	3
458	2063	28
44345	3366	8
329	1870	3
1508	3099	9
26452	7261	15
32235	3139	5
6866	8026	14
4397	3841	8
40964	9899	16
676	761	1
16769	8297	11
147	9695	19
34002	7496	6
1647	5222	5
12665	1479	8
2464	6359	25
24244	254	10
2344	7269	26
533	9350	2
2088	1852	1
803	9594	13
351	2810	6
14	6997	18
37253	9756	2
1174	5605	6
12	9208	6
7514	7330	4
102	7609	19
4701	528	13
101	3417	2
13016	1194	7
14	9503	9
25140	1384	7
3412	3950	3
23973	8402	0
317	5993	4
1739	798	3
391	2402	7
25962	9866	0
9628	1222	34
12410	5418	4
108	1603	0
157	5733	5
30888	6174	9
292	6968	3
17048	9031	11
426	6883	16
1910	6641	11
1085	7580	1
12784	4292	32
21020	6334	0
5770	8981	25
1597	8814	45
183	1179	10
11458	4685	14
888	1176	12
346	5274	7
102	4754	5
2	244	29
4597	233	1
453	3959	8
1738	9305	2
14	8214	11
273	9989	9
383	379	11
43459	8926	15
7204	9295	0
572	6251	20
14	8790	9
23039	7863	0
101	7348	5
1784	6297	7
106	5582	3
105	4586	17
207	8006	19
357	9156	6
221	8639	11
14	2909	9
11898	2313	1
40462	2058	8
868	6710	16
115	7250	1
306	9182	13
15469	5506	3
12	4856	4
1417	5147	6
304	9759	3
1249	6822	8
12	8954	3
7201	6371	9
2020	6103	1
25247	4050	6
14	250	26
5	1350	21
114	341	8
14	1933	35
110	5713	7
349	572	6
154	4867	26
20871	3639	8
43292	2306	11
643	5549	0
33819	8865	2
3997	3937	6
29230	165	5
9937	3205	6
14	9183	15
1683	3305	1
1047	7174	25
3146	1476	8
1766	2426	13
9137	7645	10
102	3549	18
2	4499	13
102	9296	4
23041	5230	3
101	8186	3
35601	3333	15
300	8104	1
1214	6610	1
832	1144	13
11063	9594	14
244	6881	1
3203	6632	6
123	5893	11
1663	448	18
6782	8607	1
14	2550	19
25237	9260	0
127	4593	19
4876	5045	1
42139	6076	2
101	1203	6
532	3721	3
734	7637	0
7	6809	0
14	7913	42
102	2929	14
110	986	9
12	793	2
16608	4005	9
41243	3926	16
32963	9876	9
17719	9141	5
7	3512	0
14	8607	13
132	9203	11
14	2864	7
1153	5325	3
29044	4303	28
430	6826	5
13137	9183	1
33939	4056	3
2	8470	8
3139	3390	0
7	6238	0
238	5616	5
8629	1762	8
123	4293	15
1032	593	10
921	8673	1
3909	752	18
112	7516	4
585	3785	0
14004	7728	3
14401	4817	2
13890	9364	8
14	5951	16
1559	7912	13
1489	4309	6
3255	3753	10
20688	4381	14
28524	23	13
29201	3444	13
4013	5741	0
102	316	19
12	3967	1
12	5586	12
12	912	6
1397	7252	11
17385	1810	3
6260	4403	11
1390	9704	13
1671	635	12
24092	8486	6
17282	5801	4
14	7897	21
102	1203	7
189	3362	5
12	3291	11
32575	4154	10
21887	6054	2
9392	5778	1
17	1423	5
22142	5807	8
42663	392	15
257	3845	12
230	1992	1
16363	3428	2
256	618	5
4045	8010	2
498	6254	9
10164	3087	4
1768	1648	8
1438	9656	9
348	2008	6
350	5211	2
584	2127	0
12	1566	6
6623	475	4
101	528	8
259	1999	13
14	1588	26
14	6261	9
118	1509	4
14	5503	18
2329	1252	7
23376	1288	5
14	9368	9
12	1241	6
262	8654	9
225	556	0
7781	4512	10
4053	4004	1
5297	3157	2
307	5141	6
4200	9881	6
101	2130	7
14	4336	6
42318	1001	8
42582	7612	8
136	9705	9
22812	2280	5
12	1688	16
102	3824	28
10493	7252	24
12	4415	6
697	3337	4
3518	6006	8
7	3135	0
57	2808	22
1294	5954	9
175	5954	7
348	3440	5
13797	8996	5
12	5659	8
14424	2158	11
14	9148	7
13840	6965	2
7	9524	0
37880	1097	8
102	1914	3
12	9110	27
926	4222	18
114	9206	9
158	6987	4
497	6368	3
22383	3727	3
1009	6602	21
14	8231	32
3359	1336	1
8	8366	18
1877	6227	7
17	6151	18
2868	1911	1
38277	7515	21
31474	5882	8
20112	5834	0
1804	1798	7
44589	3596	8
3421	4569	19
476	2866	8
14969	363	0
246	7427	5
102	9266	24
12	6009	22
740	1316	0
147	7378	14
154	1088	6
326	4477	1
5018	4364	14
156	8231	8
42423	2247	2
30376	6350	14
24234	4233	23
17024	3182	0
117	2774	1
14	8700	5
101	5105	14
703	5205	24
12	2716	15
12	4145	2
3737	4172	5
818	8664	1
104	3334	2
14	6523	13
1051	8655	0
1187	203	2
2165	431	2
12	1495	2
106	4522	13
294	4411	4
4237	3391	4
5537	7511	2
12181	4887	15
6004	3275	25
7	5114	0
134	7368	18
7140	7420	2
102	5557	24
32730	7242	8
36337	5719	5
22922	7811	0
25848	9670	0
101	9534	26
2942	1455	3
14	1882	5
42178	2083	8
14	5846	13
280	900	11
10238	9133	7
27428	4883	4
2	6263	15
37614	4007	15
8197	5152	6
3393	6009	19
111	1269	8
578	5624	4
1123	6094	15
155	9960	8
37220	2162	7
26641	1805	19
14096	9940	1
8	1877	33
17099	5494	22
3825	1350	14
43343	5291	17
356	2400	3
9811	9058	6
7	5299	0
302	8811	2
1173	2888	3
5526	591	1
993	5291	18
28847	2626	1
23520	942	10
10163	6291	9
347	2647	25
148	7334	7
765	242	13
1601	4185	3
28970	8169	9
44150	2087	1
364	2551	7
160	3460	22
8135	4309	0
1011	8994	10
513	9669	6
908	7014	3
516	8834	1
14	8119	10
14	5270	15
105	1857	4
7256	5763	11
12	4403	7
10085	6550	22
2	6996	7
146	528	2
3104	8155	5
38439	9345	5
2354	3056	8
9780	8488	3
130	5812	19
1027	1139	34
4279	800	19
6703	1189	8
5753	9437	8
5681	1431	20
33986	2484	4
101	5591	5
23251	5709	2
14	6967	14
149	2796	17
101	2047	7
14	3793	14
535	131	16
3501	3616	13
1550	4174	21
8913	4320	2
314	9098	9
842	5701	1
209	4223	13
143	250	17
44855	1068	18
602	9022	5
7182	6662	1
117	8123	2
323	6450	4
14	7742	12
3010	5744	11
1578	507	0
36195	241	14
3028	3884	2
656	4573	34
33682	3344	2
2198	6470	12
101	5456	7
101	4093	10
14	5983	11
156	5005	4
20639	5883	0
170	887	0
101	6683	10
3790	8354	10
28386	1251	2
101	8504	8
19516	2968	2
261	7309	6
686	9702	6
32520	404	8
12	4858	3
408	4774	7
1854	3222	4
123	1794	2
542	7179	4
17747	5674	10
6726	7930	19
14	6867	6
104	5069	6
188	391	5
188	4107	13
106	2827	1
18816	6559	3
14	9626	12
9	9990	16
32913	7517	12
12350	1197	9
33078	857	8
12	5040	15
1028	2297	1
22175	7615	4
556	6732	1
14	9302	22
14	5553	13
1186	4027	9
185	7670	2
102	3646	3
38232	6698	11
142	9215	10
41244	7378	18
31368	1202	5
39059	5298	6
120	9451	14
4469	5551	3
104	5162	2
679	7020	5
14	1945	15
231	3586	11
13894	6967	6
14	1374	15
23879	8819	2
25770	854	12
3414	4468	5
1693	8889	1
14	6006	13
14	8378	8
101	9595	6
14	7602	20
5993	2164	5
3910	4583	1
7431	7940	3
42045	3572	9
101	2650	12
4280	8298	6
327	1342	8
185	2012	13
202	8655	3
12	1397	7
7835	3064	9
1122	3104	6
12	9467	8
497	6030	9
4340	4450	7
1006	5513	16
14	5778	5
293	9691	18
43344	491	9
152	8654	8
323	4219	17
34476	8037	22
30878	568	4
12455	7345	28
1286	8981	20
12836	9715	6
181	6810	13
196	990	8
761	944	2
534	3590	20
43546	3304	12
101	8598	12
101	3319	4
12967	4788	1
7640	171	0
14	2358	10
421	2461	24
344	252	0
16	7500	9
13825	4741	19
12755	404	11
26237	6381	9
1790	5383	10
39855	5865	7
30987	8382	2
14	8498	26
6577	2125	8
8331	827	3
14	5311	9
35847	8763	13
111	2519	1
2743	1604	17
1141	6485	21
851	244	8
1241	9424	18
1450	87	1
303	2185	8
1468	7378	10
134	5794	15
2721	8221	17
2	6686	11
108	2505	0
2587	938	8
7006	4763	3
11976	1563	9
102	3575	7
2	791	12
200	8543	8
30741	1694	5
8102	3161	2
429	1993	3
152	4290	11
2925	1363	16
14	4178	3
3715	495	5
1027	1409	1
107	2630	2
497	5412	7
13040	3536	11
40564	1868	4
101	7446	2
2796	2169	5
14	9204	14
14	7932	18
101	8699	2
18565	8981	1
6523	1515	6
10668	5068	14
1490	9048	30
21218	7506	10
17412	6438	12
110	1663	8
39383	2304	21
8041	7395	4
542	5422	11
1053	4112	6
1692	8121	1
7005	619	20
7975	9183	4
2925	5015	12
14	8499	14
16681	7341	18
12	3641	12
20163	6219	6
122	4896	4
4142	3824	25
32584	9993	16
14	2104	14
